league,season,fixture_id,date,venue,referee,home_team,away_team,home_goals,away_goals,status,home_shots_on_target,away_shots_on_target,home_shots_total,away_shots_total,home_possession,away_possession,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_passes,away_passes,home_pass_accuracy,away_pass_accuracy,goal_diff,result,total_goals,home_win,draw,away_win,home_total_cards,away_total_cards,total_cards,card_diff,possession_diff,pass_accuracy_diff,shot_diff,shots_on_target_diff,passes_diff,home_shot_efficiency,away_shot_efficiency,shot_efficiency_diff,big_team_home,big_team_away,big_team_match
Premier League,2021,710750,2022-03-17 19:45:00+00:00,Goodison Park,C. Pawson,Everton,Newcastle,1,0,FT,3.0,6.0,9.0,17.0,38.0,62.0,2.0,1.0,1.0,0.0,276.0,446.0,66.0,77.0,1,H,1,1,0,0,3.0,1.0,4.0,2.0,-24.0,-11.0,-8.0,-3.0,-170.0,0.1111111111111111,0.0,0.1111111111111111,0,0,0
Premier League,2021,710864,2022-04-03 13:00:00+00:00,London Stadium,M. Oliver,West Ham,Everton,2,1,FT,5.0,2.0,11.0,13.0,56.0,44.0,1.0,4.0,0.0,1.0,529.0,407.0,83.0,83.0,1,H,3,1,0,0,1.0,5.0,6.0,-4.0,12.0,0.0,-2.0,3.0,122.0,0.18181818181818182,0.07692307692307693,0.1048951048951049,0,0,0
Premier League,2021,710911,2022-05-07 14:00:00+00:00,Selhurst Park,G. Scott,Crystal Palace,Watford,1,0,FT,7.0,1.0,15.0,6.0,68.0,32.0,2.0,3.0,0.0,1.0,533.0,248.0,85.0,70.0,1,H,1,1,0,0,2.0,4.0,6.0,-2.0,36.0,15.0,9.0,6.0,285.0,0.06666666666666667,0.0,0.06666666666666667,0,0,0
Premier League,2021,710906,2022-05-08 13:00:00+00:00,Emirates Stadium,C. Kavanagh,Arsenal,Leeds,2,1,FT,9.0,2.0,19.0,3.0,63.0,37.0,2.0,2.0,0.0,1.0,621.0,364.0,90.0,78.0,1,H,3,1,0,0,2.0,3.0,5.0,-1.0,26.0,12.0,16.0,7.0,257.0,0.10526315789473684,0.3333333333333333,-0.22807017543859648,1,0,0
La Liga,2021,720745,2021-08-15 20:15:00+00:00,Estadio Ramón Sánchez Pizjuán,Isidro Díaz de Mera,Sevilla,Rayo Vallecano,3,0,FT,8.0,3.0,21.0,4.0,75.0,25.0,1.0,0.0,0.0,1.0,749.0,242.0,93.0,69.0,3,H,3,1,0,0,1.0,1.0,2.0,0.0,50.0,24.0,17.0,5.0,507.0,0.14285714285714285,0.0,0.14285714285714285,1,0,0
La Liga,2021,720782,2021-09-19 16:30:00+00:00,Estadio Benito Villamarín,César Soto,Real Betis,Espanyol,2,2,FT,9.0,4.0,23.0,11.0,60.0,40.0,4.0,4.0,1.0,0.0,475.0,315.0,87.0,78.0,0,D,4,0,1,0,5.0,4.0,9.0,1.0,20.0,9.0,12.0,5.0,160.0,0.08695652173913043,0.18181818181818182,-0.09486166007905139,0,0,0
La Liga,2021,720833,2021-10-25 19:00:00+00:00,Coliseum Alfonso Pérez,Juan Martínez,Getafe,Celta Vigo,0,3,FT,2.0,8.0,11.0,16.0,34.0,66.0,2.0,2.0,2.0,0.0,325.0,628.0,75.0,85.0,-3,A,3,0,0,1,4.0,2.0,6.0,2.0,-32.0,-10.0,-5.0,-6.0,-303.0,0.0,0.1875,-0.1875,0,0,0
La Liga,2021,720861,2021-11-07 20:00:00+00:00,Estadio Benito Villamarín,Antonio Mateu,Real Betis,Sevilla,0,2,FT,1.0,2.0,8.0,12.0,26.0,74.0,3.0,1.0,1.0,0.0,258.0,759.0,69.0,91.0,-2,A,2,0,0,1,4.0,1.0,5.0,3.0,-48.0,-22.0,-4.0,-1.0,-501.0,0.0,0.16666666666666666,-0.16666666666666666,0,1,0
La Liga,2021,720878,2021-11-21 17:30:00+00:00,Estadio Manuel Martínez Valero,Valentín Pizarro,Elche,Real Betis,0,3,FT,4.0,4.0,14.0,9.0,58.0,42.0,1.0,2.0,0.0,1.0,474.0,371.0,88.0,81.0,-3,A,3,0,0,1,1.0,3.0,4.0,-2.0,16.0,7.0,5.0,0.0,103.0,0.0,0.3333333333333333,-0.3333333333333333,0,0,0
La Liga,2021,720875,2021-11-21 20:00:00+00:00,Reale Arena,Mario Melero,Real Sociedad,Valencia,0,0,FT,2.0,3.0,9.0,8.0,62.0,38.0,4.0,7.0,1.0,0.0,486.0,279.0,79.0,65.0,0,D,0,0,1,0,5.0,7.0,12.0,-2.0,24.0,14.0,1.0,-1.0,207.0,0.0,0.0,0.0,0,1,0
La Liga,2021,720880,2021-11-26 20:00:00+00:00,San Mamés Barria,Adrián Cordero,Athletic Club,Granada CF,2,2,FT,5.0,4.0,17.0,8.0,63.0,37.0,1.0,2.0,1.0,0.0,511.0,313.0,83.0,65.0,0,D,4,0,1,0,2.0,2.0,4.0,0.0,26.0,18.0,9.0,1.0,198.0,0.11764705882352941,0.25,-0.1323529411764706,0,0,0
La Liga,2021,720897,2021-12-05 13:00:00+00:00,Estadio de Vallecas,José Munuera,Rayo Vallecano,Espanyol,1,0,FT,0.0,3.0,7.0,10.0,50.0,50.0,3.0,3.0,0.0,1.0,404.0,423.0,78.0,79.0,1,H,1,1,0,0,3.0,4.0,7.0,-1.0,0.0,-1.0,-3.0,-3.0,-19.0,0.14285714285714285,0.0,0.14285714285714285,0,0,0
La Liga,2021,720904,2021-12-11 13:00:00+00:00,RCDE Stadium,Adrián Cordero,Espanyol,Levante,4,3,FT,8.0,5.0,17.0,14.0,52.0,48.0,4.0,4.0,0.0,1.0,456.0,419.0,84.0,83.0,1,H,7,1,0,0,4.0,5.0,9.0,-1.0,4.0,1.0,3.0,3.0,37.0,0.23529411764705882,0.21428571428571427,0.021008403361344546,0,0,0
La Liga,2021,720916,2021-12-18 15:15:00+00:00,Reale Arena,Jorge Figueroa,Real Sociedad,Villarreal,1,3,FT,4.0,8.0,8.0,15.0,39.0,61.0,2.0,3.0,1.0,0.0,276.0,445.0,68.0,80.0,-2,A,4,0,0,1,3.0,3.0,6.0,0.0,-22.0,-12.0,-7.0,-4.0,-169.0,0.125,0.2,-0.07500000000000001,0,0,0
La Liga,2021,720777,2021-12-21 20:30:00+00:00,Estadio Ramón Sánchez Pizjuán,Carlos del Cerro,Sevilla,Barcelona,1,1,FT,1.0,7.0,5.0,23.0,41.0,59.0,2.0,3.0,1.0,0.0,354.0,491.0,79.0,86.0,0,D,2,0,1,0,3.0,3.0,6.0,0.0,-18.0,-7.0,-18.0,-6.0,-137.0,0.2,0.043478260869565216,0.1565217391304348,1,1,1
La Liga,2021,720926,2021-12-31 15:15:00+00:00,Estadio de Mestalla,José Sánchez,Valencia,Espanyol,1,2,FT,2.0,4.0,12.0,15.0,37.0,63.0,7.0,3.0,1.0,0.0,279.0,516.0,72.0,86.0,-1,A,3,0,0,1,8.0,3.0,11.0,5.0,-26.0,-14.0,-3.0,-2.0,-237.0,0.08333333333333333,0.13333333333333333,-0.05,1,0,0
La Liga,2021,720928,2022-01-02 15:15:00+00:00,Estadio Manuel Martínez Valero,Adrián Cordero,Elche,Granada CF,0,0,FT,2.0,5.0,18.0,10.0,48.0,52.0,3.0,3.0,1.0,0.0,359.0,409.0,76.0,77.0,0,D,0,0,1,0,4.0,3.0,7.0,1.0,-4.0,-1.0,8.0,-3.0,-50.0,0.0,0.0,0.0,0,0,0
La Liga,2021,720932,2022-01-08 13:00:00+00:00,Estadio Ciudad de Valencia,Jorge Figueroa,Levante,Mallorca,2,0,FT,8.0,8.0,16.0,15.0,43.0,57.0,3.0,1.0,1.0,0.0,364.0,485.0,73.0,80.0,2,H,2,1,0,0,4.0,1.0,5.0,3.0,-14.0,-7.0,1.0,0.0,-121.0,0.125,0.0,0.125,0,0,0
La Liga,2021,720930,2022-01-08 17:30:00+00:00,Estadio Nuevo Los Cármenes,Pablo González,Granada CF,Barcelona,1,1,FT,4.0,1.0,14.0,13.0,35.0,65.0,2.0,5.0,0.0,1.0,301.0,581.0,72.0,85.0,0,D,2,0,1,0,2.0,6.0,8.0,-4.0,-30.0,-13.0,1.0,3.0,-280.0,0.07142857142857142,0.07692307692307693,-0.005494505494505503,0,1,0
La Liga,2021,720937,2022-01-09 13:00:00+00:00,Estadio de Vallecas,Alejandro Muñiz,Rayo Vallecano,Real Betis,1,1,FT,7.0,5.0,17.0,9.0,58.0,42.0,1.0,3.0,0.0,1.0,445.0,328.0,82.0,73.0,0,D,2,0,1,0,1.0,4.0,5.0,-3.0,16.0,9.0,8.0,2.0,117.0,0.058823529411764705,0.1111111111111111,-0.0522875816993464,0,0,0
La Liga,2021,720938,2022-01-09 20:00:00+00:00,Estadio de la Cerámica,Javier Alberola,Villarreal,Atletico Madrid,2,2,FT,3.0,5.0,13.0,7.0,60.0,40.0,0.0,2.0,0.0,1.0,541.0,357.0,80.0,76.0,0,D,4,0,1,0,0.0,3.0,3.0,-3.0,20.0,4.0,6.0,-2.0,184.0,0.15384615384615385,0.2857142857142857,-0.13186813186813184,0,1,0
La Liga,2021,720947,2022-01-19 20:30:00+00:00,Estadio de Mestalla,César Soto,Valencia,Sevilla,1,1,FT,2.0,3.0,10.0,12.0,32.0,68.0,3.0,3.0,1.0,0.0,246.0,566.0,69.0,86.0,0,D,2,0,1,0,4.0,3.0,7.0,1.0,-36.0,-17.0,-2.0,-1.0,-320.0,0.1,0.08333333333333333,0.016666666666666677,1,1,1
La Liga,2021,720952,2022-01-21 20:00:00+00:00,RCDE Stadium,Javier Alberola,Espanyol,Real Betis,1,4,FT,4.0,8.0,12.0,15.0,38.0,62.0,3.0,4.0,1.0,0.0,349.0,597.0,85.0,89.0,-3,A,5,0,0,1,4.0,4.0,8.0,0.0,-24.0,-4.0,-3.0,-4.0,-248.0,0.08333333333333333,0.26666666666666666,-0.18333333333333335,0,0,0
La Liga,2021,720958,2022-01-22 15:15:00+00:00,Estadio de la Cerámica,Miguel Ortiz,Villarreal,Mallorca,3,0,FT,6.0,2.0,12.0,8.0,56.0,44.0,1.0,2.0,0.0,1.0,485.0,378.0,80.0,78.0,3,H,3,1,0,0,1.0,3.0,4.0,-2.0,12.0,2.0,4.0,4.0,107.0,0.25,0.0,0.25,0,0,0
La Liga,2021,720970,2022-02-12 20:00:00+00:00,Estadio Wanda Metropolitano,Ricardo De Burgos,Atletico Madrid,Getafe,4,3,FT,7.0,4.0,11.0,10.0,50.0,50.0,4.0,4.0,1.0,0.0,415.0,407.0,77.0,75.0,1,H,7,1,0,0,5.0,4.0,9.0,1.0,0.0,2.0,1.0,3.0,8.0,0.36363636363636365,0.3,0.06363636363636366,1,0,0
La Liga,2021,720974,2022-02-13 15:15:00+00:00,Estadio Ciudad de Valencia,Santiago Jaime,Levante,Real Betis,2,4,FT,4.0,11.0,12.0,19.0,41.0,59.0,1.0,2.0,1.0,0.0,377.0,553.0,75.0,83.0,-2,A,6,0,0,1,2.0,2.0,4.0,0.0,-18.0,-8.0,-7.0,-7.0,-176.0,0.16666666666666666,0.21052631578947367,-0.043859649122807015,0,0,0
La Liga,2021,720973,2022-02-13 20:00:00+00:00,RCDE Stadium,Alejandro Hernández,Espanyol,Barcelona,2,2,FT,4.0,4.0,10.0,12.0,36.0,64.0,5.0,4.0,2.0,1.0,302.0,526.0,77.0,87.0,0,D,4,0,1,0,7.0,5.0,12.0,2.0,-28.0,-10.0,-2.0,0.0,-224.0,0.2,0.16666666666666666,0.033333333333333354,0,1,0
La Liga,2021,720984,2022-02-20 13:00:00+00:00,RCDE Stadium,Pablo González,Espanyol,Sevilla,1,1,FT,4.0,2.0,11.0,7.0,44.0,56.0,4.0,4.0,0.0,1.0,392.0,511.0,82.0,86.0,0,D,2,0,1,0,4.0,5.0,9.0,-1.0,-12.0,-4.0,4.0,2.0,-119.0,0.09090909090909091,0.14285714285714285,-0.05194805194805194,0,1,0
La Liga,2021,720991,2022-02-26 13:00:00+00:00,Visit Mallorca Estadi,Jorge Figueroa,Mallorca,Valencia,0,1,FT,3.0,4.0,23.0,8.0,67.0,33.0,4.0,6.0,0.0,1.0,474.0,239.0,82.0,63.0,-1,A,1,0,0,1,4.0,7.0,11.0,-3.0,34.0,19.0,15.0,-1.0,235.0,0.0,0.125,-0.125,0,1,0
La Liga,2021,720992,2022-02-26 15:15:00+00:00,Coliseum Alfonso Pérez,Santiago Jaime,Getafe,Alaves,2,2,FT,3.0,3.0,12.0,7.0,49.0,51.0,2.0,4.0,1.0,0.0,347.0,347.0,63.0,64.0,0,D,4,0,1,0,3.0,4.0,7.0,-1.0,-2.0,-1.0,5.0,0.0,0.0,0.16666666666666666,0.2857142857142857,-0.11904761904761904,0,0,0
La Liga,2021,721002,2022-03-06 17:30:00+00:00,Abanca-Balaídos,Miguel Ortiz,Celta Vigo,Mallorca,4,3,FT,8.0,3.0,16.0,12.0,59.0,41.0,5.0,4.0,1.0,1.0,559.0,377.0,84.0,76.0,1,H,7,1,0,0,6.0,5.0,11.0,1.0,18.0,8.0,4.0,5.0,182.0,0.25,0.25,0.0,0,0,0
La Liga,2021,721011,2022-03-13 15:15:00+00:00,Estadio Benito Villamarín,Antonio Mateu,Real Betis,Athletic Club,1,0,FT,5.0,2.0,8.0,11.0,51.0,49.0,4.0,5.0,1.0,0.0,431.0,399.0,82.0,82.0,1,H,1,1,0,0,5.0,5.0,10.0,0.0,2.0,0.0,-3.0,3.0,32.0,0.125,0.0,0.125,0,0,0
La Liga,2021,721020,2022-03-18 20:00:00+00:00,San Mamés Barria,Jesús Gil,Athletic Club,Getafe,1,1,FT,11.0,2.0,22.0,7.0,66.0,34.0,4.0,5.0,0.0,2.0,504.0,267.0,82.0,62.0,0,D,2,0,1,0,4.0,7.0,11.0,-3.0,32.0,20.0,15.0,9.0,237.0,0.045454545454545456,0.14285714285714285,-0.0974025974025974,0,0,0
La Liga,2021,721019,2022-03-19 13:00:00+00:00,Estadio de Mendizorroza,Guillermo Cuadra,Alaves,Granada CF,2,3,FT,6.0,3.0,11.0,12.0,50.0,50.0,4.0,6.0,0.0,1.0,317.0,342.0,57.0,62.0,-1,A,5,0,0,1,4.0,7.0,11.0,-3.0,0.0,-5.0,-1.0,3.0,-25.0,0.18181818181818182,0.25,-0.06818181818181818,0,0,0
La Liga,2021,721028,2022-03-19 15:15:00+00:00,Estadio Manuel Martínez Valero,Miguel Ortiz,Elche,Valencia,0,1,FT,2.0,3.0,8.0,8.0,56.0,44.0,3.0,3.0,1.0,0.0,342.0,280.0,77.0,69.0,-1,A,1,0,0,1,4.0,3.0,7.0,1.0,12.0,8.0,0.0,-1.0,62.0,0.0,0.125,-0.125,0,1,0
La Liga,2021,721027,2022-03-19 20:00:00+00:00,Estadio de Vallecas,José Munuera,Rayo Vallecano,Atletico Madrid,0,1,FT,3.0,3.0,15.0,11.0,55.0,45.0,3.0,5.0,0.0,1.0,511.0,431.0,79.0,73.0,-1,A,1,0,0,1,3.0,6.0,9.0,-3.0,10.0,6.0,4.0,0.0,80.0,0.0,0.09090909090909091,-0.09090909090909091,0,1,0
La Liga,2021,721034,2022-04-02 12:00:00+00:00,Coliseum Alfonso Pérez,Antonio Mateu,Getafe,Mallorca,1,0,FT,3.0,1.0,16.0,7.0,62.0,38.0,5.0,6.0,0.0,1.0,428.0,270.0,72.0,54.0,1,H,1,1,0,0,5.0,7.0,12.0,-2.0,24.0,18.0,9.0,2.0,158.0,0.0625,0.0,0.0625,0,0,0
La Liga,2021,721055,2022-04-15 19:00:00+00:00,Reale Arena,Isidro Díaz de Mera,Real Sociedad,Real Betis,0,0,FT,2.0,2.0,9.0,9.0,57.0,43.0,3.0,4.0,1.0,0.0,475.0,377.0,85.0,81.0,0,D,0,0,1,0,4.0,4.0,8.0,0.0,14.0,4.0,0.0,0.0,98.0,0.0,0.0,0.0,0,0,0
La Liga,2021,721051,2022-04-17 14:15:00+00:00,Estadio Wanda Metropolitano,Jorge Figueroa,Atletico Madrid,Espanyol,2,1,FT,3.0,5.0,10.0,11.0,52.0,48.0,5.0,5.0,1.0,0.0,488.0,472.0,82.0,83.0,1,H,3,1,0,0,6.0,5.0,11.0,1.0,4.0,-1.0,-1.0,-2.0,16.0,0.2,0.09090909090909091,0.1090909090909091,1,0,0
La Liga,2021,721060,2022-04-19 19:00:00+00:00,Estadio Benito Villamarín,Javier Alberola,Real Betis,Elche,0,1,FT,3.0,1.0,18.0,9.0,65.0,35.0,2.0,3.0,1.0,0.0,619.0,339.0,86.0,76.0,-1,A,1,0,0,1,3.0,3.0,6.0,0.0,30.0,10.0,9.0,2.0,280.0,0.0,0.1111111111111111,-0.1111111111111111,0,0,0
La Liga,2021,721076,2022-04-30 16:30:00+00:00,Estadio de Mestalla,Jorge Figueroa,Valencia,Levante,1,1,FT,1.0,6.0,6.0,24.0,32.0,68.0,4.0,3.0,1.0,0.0,239.0,508.0,59.0,81.0,0,D,2,0,1,0,5.0,3.0,8.0,2.0,-36.0,-22.0,-18.0,-5.0,-269.0,0.16666666666666666,0.041666666666666664,0.125,1,0,0
La Liga,2021,721079,2022-05-07 14:15:00+00:00,San Mamés Barria,Isidro Díaz de Mera,Athletic Club,Valencia,0,0,FT,5.0,1.0,10.0,4.0,59.0,41.0,4.0,4.0,0.0,1.0,460.0,321.0,78.0,67.0,0,D,0,0,1,0,4.0,5.0,9.0,-1.0,18.0,11.0,6.0,4.0,139.0,0.0,0.0,0.0,0,1,0
La Liga,2021,721085,2022-05-07 16:30:00+00:00,Estadio Nuevo Mirandilla,Alejandro Hernández,Cadiz,Elche,3,0,FT,7.0,2.0,17.0,4.0,55.0,45.0,1.0,0.0,0.0,1.0,424.0,359.0,85.0,77.0,3,H,3,1,0,0,1.0,1.0,2.0,0.0,10.0,8.0,13.0,5.0,65.0,0.17647058823529413,0.0,0.17647058823529413,0,0,0
La Liga,2021,721090,2022-05-10 19:30:00+00:00,Camp Nou,Miguel Ortiz,Barcelona,Celta Vigo,3,1,FT,4.0,5.0,10.0,13.0,54.0,46.0,3.0,0.0,0.0,1.0,552.0,471.0,88.0,84.0,2,H,4,1,0,0,3.0,1.0,4.0,2.0,8.0,4.0,-3.0,-1.0,81.0,0.3,0.07692307692307693,0.22307692307692306,1,0,0
La Liga,2021,721089,2022-05-11 17:00:00+00:00,Estadio de Mendizorroza,Valentín Pizarro,Alaves,Espanyol,2,1,FT,9.0,3.0,27.0,5.0,46.0,54.0,3.0,3.0,0.0,1.0,307.0,389.0,75.0,77.0,1,H,3,1,0,0,3.0,4.0,7.0,-1.0,-8.0,-2.0,22.0,6.0,-82.0,0.07407407407407407,0.2,-0.12592592592592594,0,0,0
La Liga,2021,721092,2022-05-11 17:00:00+00:00,Estadio El Sadar,Alejandro Muñiz,Osasuna,Getafe,1,1,FT,1.0,0.0,12.0,6.0,68.0,32.0,2.0,4.0,0.0,1.0,467.0,225.0,78.0,55.0,0,D,2,0,1,0,2.0,5.0,7.0,-3.0,36.0,23.0,6.0,1.0,242.0,0.08333333333333333,0.16666666666666666,-0.08333333333333333,0,0,0
La Liga,2021,721107,2022-05-15 17:30:00+00:00,Estadio Ciudad de Valencia,Guillermo Cuadra,Levante,Alaves,3,1,FT,5.0,2.0,15.0,6.0,64.0,36.0,8.0,7.0,0.0,1.0,468.0,245.0,84.0,67.0,2,H,4,1,0,0,8.0,8.0,16.0,0.0,28.0,17.0,9.0,3.0,223.0,0.2,0.16666666666666666,0.033333333333333354,0,0,0
Bundesliga,2021,719351,2021-08-14 13:30:00+00:00,VOLKSWAGEN ARENA,F. Willenborg,VfL Wolfsburg,Vfl Bochum,1,0,FT,9.0,1.0,19.0,7.0,61.0,39.0,0.0,2.0,0.0,1.0,540.0,344.0,86.0,71.0,1,H,1,1,0,0,0.0,3.0,3.0,-3.0,22.0,15.0,12.0,8.0,196.0,0.05263157894736842,0.0,0.05263157894736842,0,0,0
Bundesliga,2021,719381,2021-09-11 13:30:00+00:00,Dreisamstadion,H. Osmers,SC Freiburg,1.FC Köln,1,1,FT,3.0,4.0,9.0,15.0,54.0,46.0,1.0,3.0,0.0,1.0,419.0,359.0,80.0,79.0,0,D,2,0,1,0,1.0,4.0,5.0,-3.0,8.0,1.0,-6.0,-1.0,60.0,0.1111111111111111,0.06666666666666667,0.04444444444444444,0,0,0
Bundesliga,2021,719377,2021-09-12 13:30:00+00:00,Deutsche Bank Park,M. Jöllenbeck,Eintracht Frankfurt,VfB Stuttgart,1,1,FT,4.0,3.0,17.0,9.0,58.0,42.0,1.0,4.0,0.0,1.0,472.0,361.0,80.0,68.0,0,D,2,0,1,0,1.0,5.0,6.0,-4.0,16.0,12.0,8.0,1.0,111.0,0.058823529411764705,0.1111111111111111,-0.0522875816993464,0,0,0
Bundesliga,2021,719388,2021-09-19 13:30:00+00:00,Mercedes-Benz-Arena,B. Cortus,VfB Stuttgart,Bayer Leverkusen,1,3,FT,6.0,4.0,17.0,7.0,64.0,36.0,2.0,3.0,0.0,1.0,554.0,309.0,86.0,69.0,-2,A,4,0,0,1,2.0,4.0,6.0,-2.0,28.0,17.0,10.0,2.0,245.0,0.058823529411764705,0.42857142857142855,-0.36974789915966383,0,1,0
Bundesliga,2021,719406,2021-10-02 13:30:00+00:00,VOLKSWAGEN ARENA,F. Willenborg,VfL Wolfsburg,Borussia Monchengladbach,1,3,FT,5.0,10.0,12.0,19.0,52.0,48.0,7.0,3.0,1.0,0.0,409.0,380.0,81.0,76.0,-2,A,4,0,0,1,8.0,3.0,11.0,5.0,4.0,5.0,-7.0,-5.0,29.0,0.08333333333333333,0.15789473684210525,-0.07456140350877193,0,0,0
Bundesliga,2021,719408,2021-10-03 13:30:00+00:00,MEWA ARENA,T. Stieler,FSV Mainz 05,Union Berlin,1,2,FT,4.0,2.0,12.0,16.0,52.0,48.0,2.0,4.0,1.0,0.0,439.0,404.0,77.0,71.0,-1,A,3,0,0,1,3.0,4.0,7.0,-1.0,4.0,6.0,-4.0,2.0,35.0,0.08333333333333333,0.125,-0.04166666666666667,0,0,0
Bundesliga,2021,719424,2021-10-24 15:30:00+00:00,Mercedes-Benz-Arena,F. Badstübner,VfB Stuttgart,Union Berlin,1,1,FT,2.0,3.0,8.0,12.0,55.0,45.0,3.0,1.0,1.0,0.0,579.0,458.0,86.0,80.0,0,D,2,0,1,0,4.0,1.0,5.0,3.0,10.0,6.0,-4.0,-1.0,121.0,0.125,0.08333333333333333,0.04166666666666667,0,0,0
Bundesliga,2021,719436,2021-10-29 18:30:00+00:00,PreZero Arena,S. Jablonski,1899 Hoffenheim,Hertha Berlin,2,0,FT,3.0,2.0,13.0,5.0,54.0,46.0,2.0,1.0,0.0,1.0,520.0,450.0,85.0,80.0,2,H,2,1,0,0,2.0,2.0,4.0,0.0,8.0,5.0,8.0,1.0,70.0,0.15384615384615385,0.0,0.15384615384615385,0,0,0
Bundesliga,2021,719432,2021-10-30 13:30:00+00:00,BayArena,D. Aytekin,Bayer Leverkusen,VfL Wolfsburg,0,2,FT,1.0,8.0,13.0,12.0,66.0,34.0,3.0,2.0,0.0,1.0,508.0,266.0,84.0,69.0,-2,A,2,0,0,1,3.0,3.0,6.0,0.0,32.0,15.0,1.0,-7.0,242.0,0.0,0.16666666666666666,-0.16666666666666666,1,0,0
Bundesliga,2021,719488,2021-12-15 17:30:00+00:00,Stadion im BORUSSIA-PARK,M. Petersen,Borussia Monchengladbach,Eintracht Frankfurt,2,3,FT,8.0,4.0,18.0,12.0,58.0,42.0,2.0,5.0,0.0,1.0,496.0,365.0,82.0,76.0,-1,A,5,0,0,1,2.0,6.0,8.0,-4.0,16.0,6.0,6.0,4.0,131.0,0.1111111111111111,0.25,-0.1388888888888889,0,0,0
Bundesliga,2021,719486,2021-12-15 19:30:00+00:00,BayArena,T. Stieler,Bayer Leverkusen,1899 Hoffenheim,2,2,FT,9.0,6.0,16.0,18.0,45.0,55.0,5.0,3.0,1.0,0.0,420.0,506.0,82.0,82.0,0,D,4,0,1,0,6.0,3.0,9.0,3.0,-10.0,0.0,-2.0,3.0,-86.0,0.125,0.1111111111111111,0.013888888888888895,1,0,0
Bundesliga,2021,719494,2021-12-18 14:30:00+00:00,Red Bull Arena,F. Willenborg,RB Leipzig,Arminia Bielefeld,0,2,FT,4.0,4.0,17.0,4.0,78.0,22.0,0.0,2.0,0.0,1.0,799.0,229.0,87.0,61.0,-2,A,2,0,0,1,0.0,3.0,3.0,-3.0,56.0,26.0,13.0,0.0,570.0,0.0,0.5,-0.5,1,0,0
Bundesliga,2021,719503,2022-01-08 14:30:00+00:00,Red Bull Arena,D. Aytekin,RB Leipzig,FSV Mainz 05,4,1,FT,7.0,1.0,15.0,2.0,69.0,31.0,0.0,2.0,0.0,1.0,742.0,342.0,91.0,78.0,3,H,5,1,0,0,0.0,3.0,3.0,-3.0,38.0,13.0,13.0,6.0,400.0,0.26666666666666666,0.5,-0.23333333333333334,1,0,0
Bundesliga,2021,719553,2022-02-20 18:30:00+00:00,Olympiastadion Berlin,P. Ittrich,Hertha Berlin,RB Leipzig,1,6,FT,4.0,10.0,8.0,18.0,36.0,64.0,2.0,3.0,1.0,0.0,351.0,628.0,81.0,90.0,-5,A,7,0,0,1,3.0,3.0,6.0,0.0,-28.0,-9.0,-10.0,-6.0,-277.0,0.125,0.3333333333333333,-0.20833333333333331,0,1,0
Bundesliga,2021,719621,2022-04-22 18:30:00+00:00,VOLKSWAGEN ARENA,H. Osmers,VfL Wolfsburg,FSV Mainz 05,5,0,FT,8.0,3.0,15.0,5.0,60.0,40.0,0.0,2.0,0.0,1.0,700.0,462.0,88.0,79.0,5,H,5,1,0,0,0.0,3.0,3.0,-3.0,20.0,9.0,10.0,5.0,238.0,0.3333333333333333,0.0,0.3333333333333333,0,0,0
Bundesliga,2021,719637,2022-05-08 15:30:00+00:00,Allianz Arena,D. Aytekin,Bayern Munich,VfB Stuttgart,2,2,FT,7.0,5.0,22.0,15.0,75.0,25.0,2.0,3.0,1.0,0.0,777.0,244.0,89.0,68.0,0,D,4,0,1,0,3.0,3.0,6.0,0.0,50.0,21.0,7.0,2.0,533.0,0.09090909090909091,0.13333333333333333,-0.04242424242424242,1,0,0
Bundesliga,2021,862168,2022-05-23 18:30:00+00:00,Volksparkstadion,D. Aytekin,Hamburger SV,Hertha Berlin,0,2,FT,3.0,7.0,10.0,17.0,60.0,40.0,0.0,4.0,0.0,1.0,500.0,326.0,82.0,79.0,-2,A,2,0,0,1,0.0,5.0,5.0,-5.0,20.0,3.0,-7.0,-4.0,174.0,0.0,0.11764705882352941,-0.11764705882352941,0,0,0
Ligue 1,2021,718353,2021-08-08 15:00:00+00:00,Stade Saint-Symphorien,E. Wattellier,Metz,Lille,3,3,FT,5.0,6.0,12.0,17.0,38.0,62.0,1.0,2.0,1.0,0.0,335.0,538.0,73.0,81.0,0,D,6,0,1,0,2.0,2.0,4.0,0.0,-24.0,-8.0,-5.0,-1.0,-203.0,0.25,0.17647058823529413,0.07352941176470587,0,1,0
Ligue 1,2021,718369,2021-08-14 19:00:00+00:00,Parc des Princes,W. Delajod,Paris Saint Germain,Strasbourg,4,2,FT,5.0,2.0,11.0,8.0,65.0,35.0,1.0,4.0,0.0,1.0,697.0,364.0,92.0,85.0,2,H,6,1,0,0,1.0,5.0,6.0,-4.0,30.0,7.0,3.0,3.0,333.0,0.36363636363636365,0.25,0.11363636363636365,0,0,0
Ligue 1,2021,718361,2021-08-15 11:00:00+00:00,Stade Raymond-Kopa,C. Turpin,Angers,Lyon,3,0,FT,6.0,3.0,13.0,8.0,42.0,58.0,1.0,5.0,0.0,1.0,365.0,509.0,82.0,86.0,3,H,3,1,0,0,1.0,6.0,7.0,-5.0,-16.0,-4.0,5.0,3.0,-144.0,0.23076923076923078,0.0,0.23076923076923078,0,0,0
